id,full_table_name,column_name,metric_name,metric_value,source_value,bucket_start,bucket_end,bucket_duration_hours,updated_at,dimension,dimension_value,metric_properties,created_at
"c051feb8-e502-4f6e-bcf2-f5d3b860ba96.""postgres"".""transformed_elementary"".""dbt_invocations""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_INVOCATIONS,,row_count,48,,,,,2024-02-22 09:51:19.000000,,,,2024-02-22 09:52:13.714784
"c051feb8-e502-4f6e-bcf2-f5d3b860ba96.""postgres"".""transformed_elementary"".""dbt_run_results""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_RUN_RESULTS,,build_timestamp,1708591879.063226,,,,,2024-02-22 09:51:19.000000,,,,2024-02-22 09:52:13.714784
"c051feb8-e502-4f6e-bcf2-f5d3b860ba96.""postgres"".""transformed_elementary"".""dbt_run_results""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_RUN_RESULTS,,row_count,1113,,,,,2024-02-22 09:51:19.000000,,,,2024-02-22 09:52:13.714784
"c051feb8-e502-4f6e-bcf2-f5d3b860ba96.""postgres"".""transformed_elementary"".""dbt_exposures""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_EXPOSURES,,build_timestamp,1708591881.137614,,,,,2024-02-22 09:51:21.000000,,,,2024-02-22 09:52:13.714784
"c051feb8-e502-4f6e-bcf2-f5d3b860ba96.""postgres"".""transformed_elementary"".""dbt_exposures""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_EXPOSURES,,row_count,0,,,,,2024-02-22 09:51:21.000000,,,,2024-02-22 09:52:13.714784
"c051feb8-e502-4f6e-bcf2-f5d3b860ba96.""postgres"".""transformed_elementary"".""dbt_seeds""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_SEEDS,,build_timestamp,1708591881.141586,,,,,2024-02-22 09:51:21.000000,,,,2024-02-22 09:52:13.714784
"c051feb8-e502-4f6e-bcf2-f5d3b860ba96.""postgres"".""transformed_elementary"".""dbt_seeds""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_SEEDS,,row_count,0,,,,,2024-02-22 09:51:21.000000,,,,2024-02-22 09:52:13.714784
"c051feb8-e502-4f6e-bcf2-f5d3b860ba96.""postgres"".""transformed_elementary"".""dbt_metrics""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_METRICS,,build_timestamp,1708591881.14762,,,,,2024-02-22 09:51:21.000000,,,,2024-02-22 09:52:13.714784
"c051feb8-e502-4f6e-bcf2-f5d3b860ba96.""postgres"".""transformed_elementary"".""dbt_metrics""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_METRICS,,row_count,0,,,,,2024-02-22 09:51:21.000000,,,,2024-02-22 09:52:13.714784
"c051feb8-e502-4f6e-bcf2-f5d3b860ba96.""postgres"".""transformed_elementary"".""dbt_snapshots""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_SNAPSHOTS,,build_timestamp,1708591881.341438,,,,,2024-02-22 09:51:21.000000,,,,2024-02-22 09:52:13.714784
"c051feb8-e502-4f6e-bcf2-f5d3b860ba96.""postgres"".""transformed_elementary"".""dbt_snapshots""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_SNAPSHOTS,,row_count,0,,,,,2024-02-22 09:51:21.000000,,,,2024-02-22 09:52:13.714784
"c051feb8-e502-4f6e-bcf2-f5d3b860ba96.""postgres"".""transformed_elementary"".""dbt_models""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_MODELS,,build_timestamp,1708591881.43068,,,,,2024-02-22 09:51:21.000000,,,,2024-02-22 09:52:13.714784
"c051feb8-e502-4f6e-bcf2-f5d3b860ba96.""postgres"".""transformed_elementary"".""dbt_models""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_MODELS,,row_count,54,,,,,2024-02-22 09:51:21.000000,,,,2024-02-22 09:52:13.714784
"c051feb8-e502-4f6e-bcf2-f5d3b860ba96.""postgres"".""transformed_elementary"".""dbt_source_freshness_results""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_SOURCE_FRESHNESS_RESULTS,,build_timestamp,1708591881.74011,,,,,2024-02-22 09:51:21.000000,,,,2024-02-22 09:52:13.714784
"c051feb8-e502-4f6e-bcf2-f5d3b860ba96.""postgres"".""transformed_elementary"".""dbt_source_freshness_results""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_SOURCE_FRESHNESS_RESULTS,,row_count,0,,,,,2024-02-22 09:51:21.000000,,,,2024-02-22 09:52:13.714784
"c051feb8-e502-4f6e-bcf2-f5d3b860ba96.""postgres"".""transformed_elementary"".""metadata""",POSTGRES.TRANSFORMED_ELEMENTARY.METADATA,,build_timestamp,1708591882.20011,,,,,2024-02-22 09:51:22.000000,,,,2024-02-22 09:52:13.714784
"c051feb8-e502-4f6e-bcf2-f5d3b860ba96.""postgres"".""transformed_elementary"".""metadata""",POSTGRES.TRANSFORMED_ELEMENTARY.METADATA,,row_count,1,,,,,2024-02-22 09:51:22.000000,,,,2024-02-22 09:52:13.714784
"c051feb8-e502-4f6e-bcf2-f5d3b860ba96.""postgres"".""transformed_elementary"".""elementary_test_results""",POSTGRES.TRANSFORMED_ELEMENTARY.ELEMENTARY_TEST_RESULTS,,build_timestamp,1708591882.693476,,,,,2024-02-22 09:51:22.000000,,,,2024-02-22 09:52:13.714784
"c051feb8-e502-4f6e-bcf2-f5d3b860ba96.""postgres"".""transformed_elementary"".""elementary_test_results""",POSTGRES.TRANSFORMED_ELEMENTARY.ELEMENTARY_TEST_RESULTS,,row_count,0,,,,,2024-02-22 09:51:22.000000,,,,2024-02-22 09:52:13.714784
"c051feb8-e502-4f6e-bcf2-f5d3b860ba96.""postgres"".""transformed_elementary"".""schema_columns_snapshot""",POSTGRES.TRANSFORMED_ELEMENTARY.SCHEMA_COLUMNS_SNAPSHOT,,build_timestamp,1708591882.711051,,,,,2024-02-22 09:51:22.000000,,,,2024-02-22 09:52:13.714784
"c051feb8-e502-4f6e-bcf2-f5d3b860ba96.""postgres"".""transformed_elementary"".""schema_columns_snapshot""",POSTGRES.TRANSFORMED_ELEMENTARY.SCHEMA_COLUMNS_SNAPSHOT,,row_count,0,,,,,2024-02-22 09:51:22.000000,,,,2024-02-22 09:52:13.714784
"c051feb8-e502-4f6e-bcf2-f5d3b860ba96.""postgres"".""transformed_elementary"".""dbt_tests""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_TESTS,,build_timestamp,1708591882.821082,,,,,2024-02-22 09:51:22.000000,,,,2024-02-22 09:52:13.714784
"c051feb8-e502-4f6e-bcf2-f5d3b860ba96.""postgres"".""transformed_elementary"".""dbt_tests""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_TESTS,,row_count,0,,,,,2024-02-22 09:51:22.000000,,,,2024-02-22 09:52:13.714784
"c051feb8-e502-4f6e-bcf2-f5d3b860ba96.""postgres"".""transformed_elementary"".""dbt_sources""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_SOURCES,,row_count,10,,,,,2024-02-22 09:51:23.000000,,,,2024-02-22 09:52:13.714784
"c051feb8-e502-4f6e-bcf2-f5d3b860ba96.""postgres"".""transformed_elementary"".""test_result_rows""",POSTGRES.TRANSFORMED_ELEMENTARY.TEST_RESULT_ROWS,,build_timestamp,1708591885.566326,,,,,2024-02-22 09:51:25.000000,,,,2024-02-22 09:52:13.714784
"c051feb8-e502-4f6e-bcf2-f5d3b860ba96.""postgres"".""transformed_elementary"".""test_result_rows""",POSTGRES.TRANSFORMED_ELEMENTARY.TEST_RESULT_ROWS,,row_count,0,,,,,2024-02-22 09:51:25.000000,,,,2024-02-22 09:52:13.714784
"c051feb8-e502-4f6e-bcf2-f5d3b860ba96.""postgres"".""transformed"".""int_transactions_and_accounts_and_groups_joined""",POSTGRES.TRANSFORMED.INT_TRANSACTIONS_AND_ACCOUNTS_AND_GROUPS_JOINED,,build_timestamp,1708591933.405748,,,,,2024-02-22 09:52:13.000000,,,,2024-02-22 09:52:13.714784
"c051feb8-e502-4f6e-bcf2-f5d3b860ba96.""postgres"".""transformed"".""int_transactions_and_accounts_and_groups_joined""",POSTGRES.TRANSFORMED.INT_TRANSACTIONS_AND_ACCOUNTS_AND_GROUPS_JOINED,,row_count,82,,,,,2024-02-22 09:52:13.000000,,,,2024-02-22 09:52:13.714784
"c051feb8-e502-4f6e-bcf2-f5d3b860ba96.""postgres"".""transformed"".""grouped_transactions_unioned_with_original""",POSTGRES.TRANSFORMED.GROUPED_TRANSACTIONS_UNIONED_WITH_ORIGINAL,,build_timestamp,1708591933.640754,,,,,2024-02-22 09:52:13.000000,,,,2024-02-22 09:52:13.714784
"c051feb8-e502-4f6e-bcf2-f5d3b860ba96.""postgres"".""transformed"".""grouped_transactions_unioned_with_original""",POSTGRES.TRANSFORMED.GROUPED_TRANSACTIONS_UNIONED_WITH_ORIGINAL,,row_count,90,,,,,2024-02-22 09:52:13.000000,,,,2024-02-22 09:52:13.714784
"a88d1657-3268-47c7-8842-aab3cb2990a5.""postgres"".""transformed_view_selection_tool"".""fct_destination_nodes""",POSTGRES.TRANSFORMED_VIEW_SELECTION_TOOL.FCT_DESTINATION_NODES,,build_timestamp,1708591953.693587,,,,,2024-02-22 09:52:33.000000,,,,2024-02-22 09:52:34.482860
"a88d1657-3268-47c7-8842-aab3cb2990a5.""postgres"".""transformed_view_selection_tool"".""fct_destination_nodes""",POSTGRES.TRANSFORMED_VIEW_SELECTION_TOOL.FCT_DESTINATION_NODES,,row_count,1,,,,,2024-02-22 09:52:33.000000,,,,2024-02-22 09:52:34.482860
"a88d1657-3268-47c7-8842-aab3cb2990a5.""postgres"".""transformed_view_selection_tool"".""fct_model_dependencies""",POSTGRES.TRANSFORMED_VIEW_SELECTION_TOOL.FCT_MODEL_DEPENDENCIES,,build_timestamp,1708591953.733592,,,,,2024-02-22 09:52:33.000000,,,,2024-02-22 09:52:34.482860
"a88d1657-3268-47c7-8842-aab3cb2990a5.""postgres"".""transformed_view_selection_tool"".""fct_model_dependencies""",POSTGRES.TRANSFORMED_VIEW_SELECTION_TOOL.FCT_MODEL_DEPENDENCIES,,row_count,11,,,,,2024-02-22 09:52:33.000000,,,,2024-02-22 09:52:34.482860
"a88d1657-3268-47c7-8842-aab3cb2990a5.""postgres"".""transformed_view_selection_tool"".""fct_all_models_plus_code""",POSTGRES.TRANSFORMED_VIEW_SELECTION_TOOL.FCT_ALL_MODELS_PLUS_CODE,,build_timestamp,1708591953.931591,,,,,2024-02-22 09:52:33.000000,,,,2024-02-22 09:52:34.482860
"a88d1657-3268-47c7-8842-aab3cb2990a5.""postgres"".""transformed_view_selection_tool"".""fct_all_models_plus_code""",POSTGRES.TRANSFORMED_VIEW_SELECTION_TOOL.FCT_ALL_MODELS_PLUS_CODE,,row_count,11,,,,,2024-02-22 09:52:33.000000,,,,2024-02-22 09:52:34.482860
"a88d1657-3268-47c7-8842-aab3cb2990a5.""postgres"".""transformed_view_selection_tool"".""fct_avg_maintenance_fractions""",POSTGRES.TRANSFORMED_VIEW_SELECTION_TOOL.FCT_AVG_MAINTENANCE_FRACTIONS,,build_timestamp,1708591954.299637,,,,,2024-02-22 09:52:34.000000,,,,2024-02-22 09:52:34.482860
"a88d1657-3268-47c7-8842-aab3cb2990a5.""postgres"".""transformed_view_selection_tool"".""fct_avg_maintenance_fractions""",POSTGRES.TRANSFORMED_VIEW_SELECTION_TOOL.FCT_AVG_MAINTENANCE_FRACTIONS,,row_count,4,,,,,2024-02-22 09:52:34.000000,,,,2024-02-22 09:52:34.482860
"b5ba2ac7-8685-4144-8a06-0f65eaaf1925.""postgres"".""transformed_elementary"".""data_monitoring_metrics""",POSTGRES.TRANSFORMED_ELEMENTARY.DATA_MONITORING_METRICS,,build_timestamp,1708592423.910209,,,,,2024-02-22 10:00:24.000000,,,,2024-02-22 10:03:11.861253
"b5ba2ac7-8685-4144-8a06-0f65eaaf1925.""postgres"".""transformed_elementary"".""data_monitoring_metrics""",POSTGRES.TRANSFORMED_ELEMENTARY.DATA_MONITORING_METRICS,,row_count,836,,,,,2024-02-22 10:00:24.000000,,,,2024-02-22 10:03:11.861253
"b5ba2ac7-8685-4144-8a06-0f65eaaf1925.""postgres"".""transformed_elementary"".""dbt_columns""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_COLUMNS,,build_timestamp,1708592428.986923,,,,,2024-02-22 10:00:29.000000,,,,2024-02-22 10:03:11.861253
"b5ba2ac7-8685-4144-8a06-0f65eaaf1925.""postgres"".""transformed_elementary"".""dbt_columns""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_COLUMNS,,row_count,195,,,,,2024-02-22 10:00:29.000000,,,,2024-02-22 10:03:11.861253
"b5ba2ac7-8685-4144-8a06-0f65eaaf1925.""postgres"".""transformed_elementary"".""dbt_invocations""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_INVOCATIONS,,build_timestamp,1708592429.331944,,,,,2024-02-22 10:00:29.000000,,,,2024-02-22 10:03:11.861253
"b5ba2ac7-8685-4144-8a06-0f65eaaf1925.""postgres"".""transformed_elementary"".""dbt_invocations""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_INVOCATIONS,,row_count,50,,,,,2024-02-22 10:00:29.000000,,,,2024-02-22 10:03:11.861253
"b5ba2ac7-8685-4144-8a06-0f65eaaf1925.""postgres"".""transformed_elementary"".""dbt_run_results""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_RUN_RESULTS,,build_timestamp,1708592429.380946,,,,,2024-02-22 10:00:29.000000,,,,2024-02-22 10:03:11.861253
"b5ba2ac7-8685-4144-8a06-0f65eaaf1925.""postgres"".""transformed_elementary"".""dbt_run_results""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_RUN_RESULTS,,row_count,1167,,,,,2024-02-22 10:00:29.000000,,,,2024-02-22 10:03:11.861253
"b5ba2ac7-8685-4144-8a06-0f65eaaf1925.""postgres"".""transformed_elementary"".""dbt_exposures""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_EXPOSURES,,build_timestamp,1708592431.348117,,,,,2024-02-22 10:00:31.000000,,,,2024-02-22 10:03:11.861253
"b5ba2ac7-8685-4144-8a06-0f65eaaf1925.""postgres"".""transformed_elementary"".""dbt_exposures""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_EXPOSURES,,row_count,0,,,,,2024-02-22 10:00:31.000000,,,,2024-02-22 10:03:11.861253
"b5ba2ac7-8685-4144-8a06-0f65eaaf1925.""postgres"".""transformed_elementary"".""dbt_seeds""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_SEEDS,,build_timestamp,1708592431.406124,,,,,2024-02-22 10:00:31.000000,,,,2024-02-22 10:03:11.861253
"b5ba2ac7-8685-4144-8a06-0f65eaaf1925.""postgres"".""transformed_elementary"".""dbt_seeds""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_SEEDS,,row_count,0,,,,,2024-02-22 10:00:31.000000,,,,2024-02-22 10:03:11.861253
"b5ba2ac7-8685-4144-8a06-0f65eaaf1925.""postgres"".""transformed_elementary"".""dbt_metrics""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_METRICS,,build_timestamp,1708592431.418118,,,,,2024-02-22 10:00:31.000000,,,,2024-02-22 10:03:11.861253
"b5ba2ac7-8685-4144-8a06-0f65eaaf1925.""postgres"".""transformed_elementary"".""dbt_metrics""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_METRICS,,row_count,0,,,,,2024-02-22 10:00:31.000000,,,,2024-02-22 10:03:11.861253
"b5ba2ac7-8685-4144-8a06-0f65eaaf1925.""postgres"".""transformed_elementary"".""dbt_snapshots""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_SNAPSHOTS,,build_timestamp,1708592431.711248,,,,,2024-02-22 10:00:31.000000,,,,2024-02-22 10:03:11.861253
"b5ba2ac7-8685-4144-8a06-0f65eaaf1925.""postgres"".""transformed_elementary"".""dbt_snapshots""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_SNAPSHOTS,,row_count,0,,,,,2024-02-22 10:00:31.000000,,,,2024-02-22 10:03:11.861253
"b5ba2ac7-8685-4144-8a06-0f65eaaf1925.""postgres"".""transformed_elementary"".""dbt_models""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_MODELS,,build_timestamp,1708592431.860777,,,,,2024-02-22 10:00:31.000000,,,,2024-02-22 10:03:11.861253
"b5ba2ac7-8685-4144-8a06-0f65eaaf1925.""postgres"".""transformed_elementary"".""dbt_models""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_MODELS,,row_count,54,,,,,2024-02-22 10:00:31.000000,,,,2024-02-22 10:03:11.861253
"b5ba2ac7-8685-4144-8a06-0f65eaaf1925.""postgres"".""transformed_elementary"".""dbt_source_freshness_results""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_SOURCE_FRESHNESS_RESULTS,,build_timestamp,1708592432.212911,,,,,2024-02-22 10:00:32.000000,,,,2024-02-22 10:03:11.861253
"b5ba2ac7-8685-4144-8a06-0f65eaaf1925.""postgres"".""transformed_elementary"".""dbt_source_freshness_results""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_SOURCE_FRESHNESS_RESULTS,,row_count,0,,,,,2024-02-22 10:00:32.000000,,,,2024-02-22 10:03:11.861253
"b5ba2ac7-8685-4144-8a06-0f65eaaf1925.""postgres"".""transformed_elementary"".""metadata""",POSTGRES.TRANSFORMED_ELEMENTARY.METADATA,,build_timestamp,1708592432.475918,,,,,2024-02-22 10:00:33.000000,,,,2024-02-22 10:03:11.861253
"b5ba2ac7-8685-4144-8a06-0f65eaaf1925.""postgres"".""transformed_elementary"".""metadata""",POSTGRES.TRANSFORMED_ELEMENTARY.METADATA,,row_count,1,,,,,2024-02-22 10:00:33.000000,,,,2024-02-22 10:03:11.861253
"b5ba2ac7-8685-4144-8a06-0f65eaaf1925.""postgres"".""transformed_elementary"".""elementary_test_results""",POSTGRES.TRANSFORMED_ELEMENTARY.ELEMENTARY_TEST_RESULTS,,build_timestamp,1708592433.04643,,,,,2024-02-22 10:00:33.000000,,,,2024-02-22 10:03:11.861253
"b5ba2ac7-8685-4144-8a06-0f65eaaf1925.""postgres"".""transformed_elementary"".""elementary_test_results""",POSTGRES.TRANSFORMED_ELEMENTARY.ELEMENTARY_TEST_RESULTS,,row_count,0,,,,,2024-02-22 10:00:33.000000,,,,2024-02-22 10:03:11.861253
"b5ba2ac7-8685-4144-8a06-0f65eaaf1925.""postgres"".""transformed_elementary"".""schema_columns_snapshot""",POSTGRES.TRANSFORMED_ELEMENTARY.SCHEMA_COLUMNS_SNAPSHOT,,build_timestamp,1708592433.105434,,,,,2024-02-22 10:00:33.000000,,,,2024-02-22 10:03:11.861253
"b5ba2ac7-8685-4144-8a06-0f65eaaf1925.""postgres"".""transformed_elementary"".""schema_columns_snapshot""",POSTGRES.TRANSFORMED_ELEMENTARY.SCHEMA_COLUMNS_SNAPSHOT,,row_count,0,,,,,2024-02-22 10:00:33.000000,,,,2024-02-22 10:03:11.861253
"b5ba2ac7-8685-4144-8a06-0f65eaaf1925.""postgres"".""transformed_elementary"".""dbt_tests""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_TESTS,,build_timestamp,1708592433.138432,,,,,2024-02-22 10:00:33.000000,,,,2024-02-22 10:03:11.861253
"b5ba2ac7-8685-4144-8a06-0f65eaaf1925.""postgres"".""transformed_elementary"".""dbt_tests""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_TESTS,,row_count,0,,,,,2024-02-22 10:00:33.000000,,,,2024-02-22 10:03:11.861253
"b5ba2ac7-8685-4144-8a06-0f65eaaf1925.""postgres"".""transformed_elementary"".""dbt_sources""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_SOURCES,,build_timestamp,1708592433.326712,,,,,2024-02-22 10:00:33.000000,,,,2024-02-22 10:03:11.861253
"b5ba2ac7-8685-4144-8a06-0f65eaaf1925.""postgres"".""transformed_elementary"".""dbt_sources""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_SOURCES,,row_count,10,,,,,2024-02-22 10:00:33.000000,,,,2024-02-22 10:03:11.861253
"b5ba2ac7-8685-4144-8a06-0f65eaaf1925.""postgres"".""transformed_elementary"".""test_result_rows""",POSTGRES.TRANSFORMED_ELEMENTARY.TEST_RESULT_ROWS,,build_timestamp,1708592435.625929,,,,,2024-02-22 10:00:35.000000,,,,2024-02-22 10:03:11.861253
"b5ba2ac7-8685-4144-8a06-0f65eaaf1925.""postgres"".""transformed_elementary"".""test_result_rows""",POSTGRES.TRANSFORMED_ELEMENTARY.TEST_RESULT_ROWS,,row_count,0,,,,,2024-02-22 10:00:35.000000,,,,2024-02-22 10:03:11.861253
"b5ba2ac7-8685-4144-8a06-0f65eaaf1925.""postgres"".""transformed"".""int_union_of_transactions""",POSTGRES.TRANSFORMED.INT_UNION_OF_TRANSACTIONS,,build_timestamp,1708592539.905558,,,,,2024-02-22 10:02:33.000000,,,,2024-02-22 10:03:11.861253
"b5ba2ac7-8685-4144-8a06-0f65eaaf1925.""postgres"".""transformed"".""int_union_of_transactions""",POSTGRES.TRANSFORMED.INT_UNION_OF_TRANSACTIONS,,row_count,100000000,,,,,2024-02-22 10:02:33.000000,,,,2024-02-22 10:03:11.861253
"b5ba2ac7-8685-4144-8a06-0f65eaaf1925.""postgres"".""transformed"".""grouped_transactions_unioned_with_original""",POSTGRES.TRANSFORMED.GROUPED_TRANSACTIONS_UNIONED_WITH_ORIGINAL,,build_timestamp,1708592591.75835,,,,,2024-02-22 10:03:11.000000,,,,2024-02-22 10:03:11.861253
"b5ba2ac7-8685-4144-8a06-0f65eaaf1925.""postgres"".""transformed"".""grouped_transactions_unioned_with_original""",POSTGRES.TRANSFORMED.GROUPED_TRANSACTIONS_UNIONED_WITH_ORIGINAL,,row_count,92,,,,,2024-02-22 10:03:11.000000,,,,2024-02-22 10:03:11.861253
"549537c8-f3fb-42de-93cf-ae385d23931c.""postgres"".""transformed_view_selection_tool"".""fct_destination_nodes""",POSTGRES.TRANSFORMED_VIEW_SELECTION_TOOL.FCT_DESTINATION_NODES,,build_timestamp,1708592620.666024,,,,,2024-02-22 10:03:40.000000,,,,2024-02-22 10:03:42.178072
"549537c8-f3fb-42de-93cf-ae385d23931c.""postgres"".""transformed_view_selection_tool"".""fct_destination_nodes""",POSTGRES.TRANSFORMED_VIEW_SELECTION_TOOL.FCT_DESTINATION_NODES,,row_count,1,,,,,2024-02-22 10:03:40.000000,,,,2024-02-22 10:03:42.178072
"549537c8-f3fb-42de-93cf-ae385d23931c.""postgres"".""transformed_view_selection_tool"".""fct_model_dependencies""",POSTGRES.TRANSFORMED_VIEW_SELECTION_TOOL.FCT_MODEL_DEPENDENCIES,,build_timestamp,1708592620.680028,,,,,2024-02-22 10:03:40.000000,,,,2024-02-22 10:03:42.178072
"549537c8-f3fb-42de-93cf-ae385d23931c.""postgres"".""transformed_view_selection_tool"".""fct_model_dependencies""",POSTGRES.TRANSFORMED_VIEW_SELECTION_TOOL.FCT_MODEL_DEPENDENCIES,,row_count,11,,,,,2024-02-22 10:03:40.000000,,,,2024-02-22 10:03:42.178072
"549537c8-f3fb-42de-93cf-ae385d23931c.""postgres"".""transformed_view_selection_tool"".""fct_all_models_plus_code""",POSTGRES.TRANSFORMED_VIEW_SELECTION_TOOL.FCT_ALL_MODELS_PLUS_CODE,,build_timestamp,1708592621.434023,,,,,2024-02-22 10:03:41.000000,,,,2024-02-22 10:03:42.178072
"549537c8-f3fb-42de-93cf-ae385d23931c.""postgres"".""transformed_view_selection_tool"".""fct_all_models_plus_code""",POSTGRES.TRANSFORMED_VIEW_SELECTION_TOOL.FCT_ALL_MODELS_PLUS_CODE,,row_count,11,,,,,2024-02-22 10:03:41.000000,,,,2024-02-22 10:03:42.178072
"549537c8-f3fb-42de-93cf-ae385d23931c.""postgres"".""transformed_view_selection_tool"".""fct_avg_maintenance_fractions""",POSTGRES.TRANSFORMED_VIEW_SELECTION_TOOL.FCT_AVG_MAINTENANCE_FRACTIONS,,build_timestamp,1708592621.922166,,,,,2024-02-22 10:03:41.000000,,,,2024-02-22 10:03:42.178072
"549537c8-f3fb-42de-93cf-ae385d23931c.""postgres"".""transformed_view_selection_tool"".""fct_avg_maintenance_fractions""",POSTGRES.TRANSFORMED_VIEW_SELECTION_TOOL.FCT_AVG_MAINTENANCE_FRACTIONS,,row_count,4,,,,,2024-02-22 10:03:41.000000,,,,2024-02-22 10:03:42.178072
"3e394b54-0c24-4149-b64e-16686b1cb404.""postgres"".""transformed_elementary"".""data_monitoring_metrics""",POSTGRES.TRANSFORMED_ELEMENTARY.DATA_MONITORING_METRICS,,build_timestamp,1708592980.874402,,,,,2024-02-22 10:09:41.000000,,,,2024-02-22 10:09:55.853654
"3e394b54-0c24-4149-b64e-16686b1cb404.""postgres"".""transformed_elementary"".""data_monitoring_metrics""",POSTGRES.TRANSFORMED_ELEMENTARY.DATA_MONITORING_METRICS,,row_count,880,,,,,2024-02-22 10:09:41.000000,,,,2024-02-22 10:09:55.853654
"3e394b54-0c24-4149-b64e-16686b1cb404.""postgres"".""transformed_elementary"".""dbt_columns""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_COLUMNS,,build_timestamp,1708592986.233197,,,,,2024-02-22 10:09:46.000000,,,,2024-02-22 10:09:55.853654
"3e394b54-0c24-4149-b64e-16686b1cb404.""postgres"".""transformed_elementary"".""dbt_columns""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_COLUMNS,,row_count,195,,,,,2024-02-22 10:09:46.000000,,,,2024-02-22 10:09:55.853654
"3e394b54-0c24-4149-b64e-16686b1cb404.""postgres"".""transformed_elementary"".""dbt_invocations""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_INVOCATIONS,,build_timestamp,1708592986.592196,,,,,2024-02-22 10:09:46.000000,,,,2024-02-22 10:09:55.853654
"3e394b54-0c24-4149-b64e-16686b1cb404.""postgres"".""transformed_elementary"".""dbt_invocations""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_INVOCATIONS,,row_count,52,,,,,2024-02-22 10:09:46.000000,,,,2024-02-22 10:09:55.853654
"3e394b54-0c24-4149-b64e-16686b1cb404.""postgres"".""transformed_elementary"".""dbt_run_results""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_RUN_RESULTS,,build_timestamp,1708592986.5862,,,,,2024-02-22 10:09:46.000000,,,,2024-02-22 10:09:55.853654
"3e394b54-0c24-4149-b64e-16686b1cb404.""postgres"".""transformed_elementary"".""dbt_run_results""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_RUN_RESULTS,,row_count,1221,,,,,2024-02-22 10:09:46.000000,,,,2024-02-22 10:09:55.853654
"3e394b54-0c24-4149-b64e-16686b1cb404.""postgres"".""transformed_elementary"".""dbt_exposures""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_EXPOSURES,,build_timestamp,1708592988.017892,,,,,2024-02-22 10:09:48.000000,,,,2024-02-22 10:09:55.853654
"3e394b54-0c24-4149-b64e-16686b1cb404.""postgres"".""transformed_elementary"".""dbt_exposures""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_EXPOSURES,,row_count,0,,,,,2024-02-22 10:09:48.000000,,,,2024-02-22 10:09:55.853654
"3e394b54-0c24-4149-b64e-16686b1cb404.""postgres"".""transformed_elementary"".""dbt_seeds""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_SEEDS,,build_timestamp,1708592988.764808,,,,,2024-02-22 10:09:48.000000,,,,2024-02-22 10:09:55.853654
